results_block correlations report | dataset=somos
procedures: global_concat, global_rm, block_concat, block_rm
internal consistency: concat vs rm (global), concat vs rm (block)

1) correlations to target — global concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
24     w2v2-base + BiLSTM        057             reverse   long_pause_noi  0.988511    0.882591    39      round3 (n=39)
24     w2v2-base + BiLSTM        057             reverse   no_pause        0.934893    0.873077    39      round3 (n=39)
24     w2v2-base + BiLSTM        057             reverse   original        0.923980    0.912753    39      round3 (n=39)
24     w2v2-base + BiLSTM        061             reverse   long_pause      0.984741    0.989600    28      round3 (n=28)
24     w2v2-base + BiLSTM        061             reverse   long_pause_noi  0.980849    0.978654    28      round3 (n=28)
24     w2v2-base + BiLSTM        061             reverse   no_pause        0.981547    0.939245    28      round3 (n=28)
24     w2v2-base + BiLSTM        061             reverse   original        0.989912    0.970991    28      round3 (n=28)
24     w2v2-base + BiLSTM        110             reverse   long_pause      0.206300    -0.524167   47      round3 (n=47)
24     w2v2-base + BiLSTM        110             reverse   long_pause_noi  0.916277    0.486702    47      round3 (n=47)
24     w2v2-base + BiLSTM        110             reverse   no_pause        0.570322    0.020352    47      round3 (n=47)
24     w2v2-base + BiLSTM        110             reverse   original        0.645262    0.368640    47      round3 (n=47)
24     w2v2-base + BiLSTM        124             reverse   long_pause      0.034158    -0.091036   35      round3 (n=35)
24     w2v2-base + BiLSTM        124             reverse   long_pause_noi  0.804790    0.717367    35      round3 (n=35)
24     w2v2-base + BiLSTM        124             reverse   no_pause        0.020733    -0.064706   35      round3 (n=35)
24     w2v2-base + BiLSTM        124             reverse   original        0.122831    0.079137    35      round3 (n=35)
24     w2v2-base + BiLSTM        191             reverse   long_pause      -0.022238   -0.278283   55      round3 (n=55)
24     w2v2-base + BiLSTM        191             reverse   long_pause_noi  0.567318    -0.032973   55      round3 (n=55)
24     w2v2-base + BiLSTM        191             reverse   no_pause        0.644077    0.008297    55      round3 (n=55)
24     w2v2-base + BiLSTM        191             reverse   original        0.643608    -0.023160   55      round3 (n=55)
24     w2v2-base + BiLSTM        057             forward   long_pause      0.082674    0.431781    39      round3 (n=39)
24     w2v2-base + BiLSTM        057             forward   long_pause_noi  0.248557    0.510931    39      round3 (n=39)
24     w2v2-base + BiLSTM        057             forward   no_pause        -0.026576   0.314980    39      round3 (n=39)
24     w2v2-base + BiLSTM        057             forward   original        0.157029    0.214777    39      round3 (n=39)
24     w2v2-base + BiLSTM        061             forward   long_pause      0.264171    0.460317    28      round3 (n=28)
24     w2v2-base + BiLSTM        061             forward   long_pause_noi  0.992435    0.990695    28      round3 (n=28)
24     w2v2-base + BiLSTM        061             forward   no_pause        0.828607    0.751505    28      round3 (n=28)
24     w2v2-base + BiLSTM        061             forward   original        0.866319    0.819923    28      round3 (n=28)
24     w2v2-base + BiLSTM        110             forward   long_pause      0.928531    0.936170    47      round3 (n=47)
24     w2v2-base + BiLSTM        110             forward   long_pause_noi  0.736680    0.876388    47      round3 (n=47)
24     w2v2-base + BiLSTM        110             forward   no_pause        0.843743    0.911078    47      round3 (n=47)
24     w2v2-base + BiLSTM        110             forward   original        0.918041    0.948427    47      round3 (n=47)
24     w2v2-base + BiLSTM        124             forward   long_pause      0.383488    -0.269468   35      round3 (n=35)
24     w2v2-base + BiLSTM        124             forward   long_pause_noi  0.896265    0.693838    35      round3 (n=35)
24     w2v2-base + BiLSTM        124             forward   no_pause        0.581372    -0.066947   35      round3 (n=35)
24     w2v2-base + BiLSTM        124             forward   original        0.491303    -0.162185   35      round3 (n=35)
24     w2v2-base + BiLSTM        191             forward   long_pause      -0.127075   0.126768    55      round3 (n=55)
24     w2v2-base + BiLSTM        191             forward   long_pause_noi  0.432265    0.189105    55      round3 (n=55)
24     w2v2-base + BiLSTM        191             forward   no_pause        -0.143499   -0.125974   55      round3 (n=55)
24     w2v2-base + BiLSTM        191             forward   original        0.033455    -0.106494   55      round3 (n=55)
26     w2v2-base + Conv          057             random    long_pause      0.399690    0.031781    39      round3 (n=39)
26     w2v2-base + Conv          057             random    long_pause_noi  0.347447    0.343320    39      round3 (n=39)
26     w2v2-base + Conv          057             random    no_pause        0.968636    0.761336    39      round3 (n=39)
26     w2v2-base + Conv          057             random    original        0.953020    0.637045    39      round3 (n=39)
26     w2v2-base + Conv          061             random    long_pause      0.613744    0.763547    28      round3 (n=28)
26     w2v2-base + Conv          061             random    long_pause_noi  0.984785    0.968254    28      round3 (n=28)
26     w2v2-base + Conv          061             random    no_pause        0.810340    0.862616    28      round3 (n=28)
26     w2v2-base + Conv          061             random    original        0.893662    0.905309    28      round3 (n=28)
26     w2v2-base + Conv          110             random    long_pause      0.480323    0.556776    47      round3 (n=47)
26     w2v2-base + Conv          110             random    long_pause_noi  0.913070    0.909459    47      round3 (n=47)
26     w2v2-base + Conv          110             random    no_pause        0.584922    0.845051    47      round3 (n=47)
26     w2v2-base + Conv          110             random    original        0.699335    0.897202    47      round3 (n=47)
26     w2v2-base + Conv          124             random    long_pause      0.131882    -0.115126   35      round3 (n=35)
26     w2v2-base + Conv          124             random    long_pause_noi  0.859267    0.688796    35      round3 (n=35)
26     w2v2-base + Conv          124             random    no_pause        0.278142    0.157983    35      round3 (n=35)
26     w2v2-base + Conv          124             random    original        0.246808    0.037815    35      round3 (n=35)
26     w2v2-base + Conv          191             random    long_pause      0.845926    0.849784    55      round3 (n=55)
26     w2v2-base + Conv          191             random    long_pause_noi  0.922500    0.938961    55      round3 (n=55)
26     w2v2-base + Conv          191             random    no_pause        0.838324    0.828283    55      round3 (n=55)
26     w2v2-base + Conv          191             random    original        0.849946    0.807648    55      round3 (n=55)
26     w2v2-base + Conv          057             reverse   long_pause      0.962459    0.946154    39      round3 (n=39)
26     w2v2-base + Conv          057             reverse   long_pause_noi  0.975406    0.903239    39      round3 (n=39)
26     w2v2-base + Conv          057             reverse   no_pause        0.925665    0.935425    39      round3 (n=39)
26     w2v2-base + Conv          057             reverse   original        0.933515    0.928138    39      round3 (n=39)
26     w2v2-base + Conv          061             reverse   long_pause      0.987875    0.963875    28      round3 (n=28)
26     w2v2-base + Conv          061             reverse   long_pause_noi  0.991127    0.962781    28      round3 (n=28)
26     w2v2-base + Conv          061             reverse   no_pause        0.987894    0.934866    28      round3 (n=28)
26     w2v2-base + Conv          061             reverse   original        0.992647    0.973727    28      round3 (n=28)
26     w2v2-base + Conv          110             reverse   long_pause      0.963722    0.817414    47      round3 (n=47)
26     w2v2-base + Conv          110             reverse   long_pause_noi  0.981359    0.844473    47      round3 (n=47)
26     w2v2-base + Conv          110             reverse   no_pause        0.977278    0.953284    47      round3 (n=47)
26     w2v2-base + Conv          110             reverse   original        0.984994    0.950509    47      round3 (n=47)
26     w2v2-base + Conv          124             reverse   long_pause      0.352523    0.225210    35      round3 (n=35)
26     w2v2-base + Conv          124             reverse   long_pause_noi  0.840013    0.784874    35      round3 (n=35)
26     w2v2-base + Conv          124             reverse   no_pause        0.451946    0.344258    35      round3 (n=35)
26     w2v2-base + Conv          124             reverse   original        0.567858    0.519048    35      round3 (n=35)
26     w2v2-base + Conv          191             reverse   long_pause      -0.675556   -0.666883   55      round3 (n=55)
26     w2v2-base + Conv          191             reverse   long_pause_noi  0.848623    0.463348    55      round3 (n=55)
26     w2v2-base + Conv          191             reverse   no_pause        -0.597010   -0.406638   55      round3 (n=55)
26     w2v2-base + Conv          191             reverse   original        -0.247400   -0.093362   55      round3 (n=55)
26     w2v2-base + Conv          057             forward   long_pause      0.008979    0.418623    39      round3 (n=39)
26     w2v2-base + Conv          057             forward   long_pause_noi  0.506995    0.669028    39      round3 (n=39)
26     w2v2-base + Conv          057             forward   no_pause        0.492503    0.767611    39      round3 (n=39)
26     w2v2-base + Conv          057             forward   original        0.657823    0.712753    39      round3 (n=39)
26     w2v2-base + Conv          061             forward   long_pause      0.020112    0.267652    28      round3 (n=28)
26     w2v2-base + Conv          061             forward   long_pause_noi  0.996337    0.998358    28      round3 (n=28)
26     w2v2-base + Conv          061             forward   no_pause        0.831023    0.866995    28      round3 (n=28)
26     w2v2-base + Conv          061             forward   original        0.919030    0.921182    28      round3 (n=28)
26     w2v2-base + Conv          110             forward   long_pause      0.819532    0.836147    47      round3 (n=47)
26     w2v2-base + Conv          110             forward   long_pause_noi  0.759161    0.922872    47      round3 (n=47)
26     w2v2-base + Conv          110             forward   no_pause        0.810552    0.829093    47      round3 (n=47)
26     w2v2-base + Conv          110             forward   original        0.869040    0.867831    47      round3 (n=47)
26     w2v2-base + Conv          124             forward   long_pause      0.837161    0.263025    35      round3 (n=35)
26     w2v2-base + Conv          124             forward   long_pause_noi  0.959347    0.765826    35      round3 (n=35)
26     w2v2-base + Conv          124             forward   no_pause        0.850374    0.245938    35      round3 (n=35)
26     w2v2-base + Conv          124             forward   original        0.869457    0.545378    35      round3 (n=35)
26     w2v2-base + Conv          191             forward   long_pause      -0.060141   0.319697    55      round3 (n=55)
26     w2v2-base + Conv          191             forward   long_pause_noi  0.822880    0.703968    55      round3 (n=55)
26     w2v2-base + Conv          191             forward   no_pause        0.165200    0.457937    55      round3 (n=55)
26     w2v2-base + Conv          191             forward   original        0.109079    0.293434    55      round3 (n=55)
27     w2v2-large + Conv         057             random    long_pause      0.045032    0.068623    39      round3 (n=39)
27     w2v2-large + Conv         057             random    long_pause_noi  0.831128    0.880972    39      round3 (n=39)
27     w2v2-large + Conv         057             random    no_pause        0.112387    0.251619    39      round3 (n=39)
27     w2v2-large + Conv         057             random    original        0.447130    0.265789    39      round3 (n=39)
27     w2v2-large + Conv         061             random    long_pause      0.424901    0.706076    28      round3 (n=28)
27     w2v2-large + Conv         061             random    long_pause_noi  0.762574    0.813903    28      round3 (n=28)
27     w2v2-large + Conv         061             random    no_pause        0.764076    0.681992    28      round3 (n=28)
27     w2v2-large + Conv         061             random    original        0.853894    0.875205    28      round3 (n=28)
27     w2v2-large + Conv         110             random    long_pause      0.648427    0.361586    47      round3 (n=47)
27     w2v2-large + Conv         110             random    long_pause_noi  0.887255    0.746531    47      round3 (n=47)
27     w2v2-large + Conv         110             random    no_pause        0.528615    0.558858    47      round3 (n=47)
27     w2v2-large + Conv         110             random    original        0.526448    0.512373    47      round3 (n=47)
27     w2v2-large + Conv         124             random    long_pause      -0.003946   -0.226611   35      round3 (n=35)
27     w2v2-large + Conv         124             random    long_pause_noi  0.760467    0.677031    35      round3 (n=35)
27     w2v2-large + Conv         124             random    no_pause        0.291024    0.122409    35      round3 (n=35)
27     w2v2-large + Conv         124             random    original        0.379019    0.192437    35      round3 (n=35)
27     w2v2-large + Conv         191             random    long_pause      0.839908    0.789322    55      round3 (n=55)
27     w2v2-large + Conv         191             random    long_pause_noi  0.930857    0.893218    55      round3 (n=55)
27     w2v2-large + Conv         191             random    no_pause        0.647657    0.512049    55      round3 (n=55)
27     w2v2-large + Conv         191             random    original        0.666289    0.514259    55      round3 (n=55)
27     w2v2-large + Conv         057             reverse   long_pause      0.980004    0.956073    39      round3 (n=39)
27     w2v2-large + Conv         057             reverse   long_pause_noi  0.990045    0.935425    39      round3 (n=39)
27     w2v2-large + Conv         057             reverse   no_pause        0.965486    0.936842    39      round3 (n=39)
27     w2v2-large + Conv         057             reverse   original        0.969990    0.944534    39      round3 (n=39)
27     w2v2-large + Conv         061             reverse   long_pause      0.804957    0.647510    28      round3 (n=28)
27     w2v2-large + Conv         061             reverse   long_pause_noi  0.931620    0.908046    28      round3 (n=28)
27     w2v2-large + Conv         061             reverse   no_pause        0.880663    0.624521    28      round3 (n=28)
27     w2v2-large + Conv         061             reverse   original        0.903185    0.642036    28      round3 (n=28)
27     w2v2-large + Conv         110             reverse   long_pause      0.337646    0.063252    47      round3 (n=47)
27     w2v2-large + Conv         110             reverse   long_pause_noi  0.889898    0.539431    47      round3 (n=47)
27     w2v2-large + Conv         110             reverse   no_pause        0.377680    0.303885    47      round3 (n=47)
27     w2v2-large + Conv         110             reverse   original        0.425582    0.535615    47      round3 (n=47)
27     w2v2-large + Conv         124             reverse   long_pause      -0.414945   -0.297199   35      round3 (n=35)
27     w2v2-large + Conv         124             reverse   long_pause_noi  0.275368    0.404482    35      round3 (n=35)
27     w2v2-large + Conv         124             reverse   no_pause        0.323199    0.654902    35      round3 (n=35)
27     w2v2-large + Conv         124             reverse   original        0.319708    0.600280    35      round3 (n=35)
27     w2v2-large + Conv         191             reverse   long_pause      -0.009827   -0.296681   55      round3 (n=55)
27     w2v2-large + Conv         191             reverse   long_pause_noi  0.711893    0.254978    55      round3 (n=55)
27     w2v2-large + Conv         191             reverse   no_pause        0.214186    0.011905    55      round3 (n=55)
27     w2v2-large + Conv         191             reverse   original        0.022636    -0.223954   55      round3 (n=55)
27     w2v2-large + Conv         057             forward   long_pause      0.524087    0.540486    39      round3 (n=39)
27     w2v2-large + Conv         057             forward   long_pause_noi  0.707403    0.753441    39      round3 (n=39)
27     w2v2-large + Conv         057             forward   no_pause        0.677629    0.480364    39      round3 (n=39)
27     w2v2-large + Conv         057             forward   original        0.574179    0.379150    39      round3 (n=39)
27     w2v2-large + Conv         061             forward   long_pause      -0.563015   -0.775588   28      round3 (n=28)
27     w2v2-large + Conv         061             forward   long_pause_noi  0.970449    0.961138    28      round3 (n=28)
27     w2v2-large + Conv         061             forward   no_pause        0.535344    0.029009    28      round3 (n=28)
27     w2v2-large + Conv         061             forward   original        0.766354    0.482759    28      round3 (n=28)
27     w2v2-large + Conv         110             forward   long_pause      0.772551    0.794056    47      round3 (n=47)
27     w2v2-large + Conv         110             forward   long_pause_noi  0.752324    0.935014    47      round3 (n=47)
27     w2v2-large + Conv         110             forward   no_pause        0.783247    0.815564    47      round3 (n=47)
27     w2v2-large + Conv         110             forward   original        0.870710    0.861471    47      round3 (n=47)
27     w2v2-large + Conv         124             forward   long_pause      0.672819    0.235014    35      round3 (n=35)
27     w2v2-large + Conv         124             forward   long_pause_noi  0.892490    0.591036    35      round3 (n=35)
27     w2v2-large + Conv         124             forward   no_pause        0.727610    0.419328    35      round3 (n=35)
27     w2v2-large + Conv         124             forward   original        0.714029    0.464986    35      round3 (n=35)
27     w2v2-large + Conv         191             forward   long_pause      -0.736295   -0.607287   55      round3 (n=55)
27     w2v2-large + Conv         191             forward   long_pause_noi  0.490044    0.516595    55      round3 (n=55)
27     w2v2-large + Conv         191             forward   no_pause        -0.200846   0.043723    55      round3 (n=55)
27     w2v2-large + Conv         191             forward   original        0.163076    0.632973    55      round3 (n=55)

6) concat vs rm — block (pred vs pred)
tr     label                     system          mode      variant         PCC         SRCC        n       align
18     w2v2-base + Transformer   057             random    long_pause      0.953450    0.900000    9       round3 (n=9)
18     w2v2-base + Transformer   057             random    long_pause_noi  0.971565    0.983333    9       round3 (n=9)
18     w2v2-base + Transformer   057             random    no_pause        0.914964    0.850000    9       round3 (n=9)
18     w2v2-base + Transformer   057             random    original        0.913923    0.833333    9       round3 (n=9)
18     w2v2-base + Transformer   061             random    long_pause      0.964511    0.883333    9       round3 (n=9)
18     w2v2-base + Transformer   061             random    long_pause_noi  0.987528    0.966667    9       round3 (n=9)
18     w2v2-base + Transformer   061             random    no_pause        0.893436    0.766667    9       round3 (n=9)
18     w2v2-base + Transformer   061             random    original        0.929766    0.883333    9       round3 (n=9)
18     w2v2-base + Transformer   110             random    long_pause      0.903059    0.850000    9       round3 (n=9)
18     w2v2-base + Transformer   110             random    long_pause_noi  0.924109    0.733333    9       round3 (n=9)
18     w2v2-base + Transformer   110             random    no_pause        0.874201    0.533333    9       round3 (n=9)
18     w2v2-base + Transformer   110             random    original        0.847943    0.550000    9       round3 (n=9)
18     w2v2-base + Transformer   124             random    long_pause      0.916047    0.950000    9       round3 (n=9)
18     w2v2-base + Transformer   124             random    long_pause_noi  0.962781    0.966667    9       round3 (n=9)
18     w2v2-base + Transformer   124             random    no_pause        0.947558    0.883333    9       round3 (n=9)
18     w2v2-base + Transformer   124             random    original        0.896404    0.766667    9       round3 (n=9)
18     w2v2-base + Transformer   191             random    long_pause      0.859560    0.416667    9       round3 (n=9)
18     w2v2-base + Transformer   191             random    long_pause_noi  0.925733    0.666667    9       round3 (n=9)
18     w2v2-base + Transformer   191             random    no_pause        0.710438    0.666667    9       round3 (n=9)
18     w2v2-base + Transformer   191             random    original        0.690365    0.600000    9       round3 (n=9)
18     w2v2-base + Transformer   057             reverse   long_pause      0.959314    0.916667    9       round3 (n=9)
18     w2v2-base + Transformer   057             reverse   long_pause_noi  0.980031    0.983333    9       round3 (n=9)
18     w2v2-base + Transformer   057             reverse   no_pause        0.829665    0.716667    9       round3 (n=9)
18     w2v2-base + Transformer   057             reverse   original        0.948510    0.916667    9       round3 (n=9)
18     w2v2-base + Transformer   061             reverse   long_pause      0.966958    0.966667    9       round3 (n=9)
18     w2v2-base + Transformer   061             reverse   long_pause_noi  0.981116    0.966667    9       round3 (n=9)
18     w2v2-base + Transformer   061             reverse   no_pause        0.899275    0.866667    9       round3 (n=9)
18     w2v2-base + Transformer   061             reverse   original        0.934446    0.966667    9       round3 (n=9)
18     w2v2-base + Transformer   110             reverse   long_pause      0.815710    0.533333    9       round3 (n=9)
18     w2v2-base + Transformer   110             reverse   long_pause_noi  0.940186    0.916667    9       round3 (n=9)
18     w2v2-base + Transformer   110             reverse   no_pause        0.650033    0.766667    9       round3 (n=9)
18     w2v2-base + Transformer   110             reverse   original        0.666097    0.716667    9       round3 (n=9)
18     w2v2-base + Transformer   124             reverse   long_pause      0.806074    0.833333    9       round3 (n=9)
18     w2v2-base + Transformer   124             reverse   long_pause_noi  0.940807    0.966667    9       round3 (n=9)
18     w2v2-base + Transformer   124             reverse   no_pause        0.917953    0.916667    9       round3 (n=9)
18     w2v2-base + Transformer   124             reverse   original        0.900536    0.916667    9       round3 (n=9)
18     w2v2-base + Transformer   191             reverse   long_pause      0.844257    0.716667    9       round3 (n=9)
18     w2v2-base + Transformer   191             reverse   long_pause_noi  0.887180    0.916667    9       round3 (n=9)
18     w2v2-base + Transformer   191             reverse   no_pause        0.769785    0.650000    9       round3 (n=9)
18     w2v2-base + Transformer   191             reverse   original        0.627834    0.700000    9       round3 (n=9)
18     w2v2-base + Transformer   057             forward   long_pause      0.943530    0.816667    9       round3 (n=9)
18     w2v2-base + Transformer   057             forward   long_pause_noi  0.969551    0.983333    9       round3 (n=9)
18     w2v2-base + Transformer   057             forward   no_pause        0.909536    0.883333    9       round3 (n=9)
18     w2v2-base + Transformer   057             forward   original        0.931452    0.866667    9       round3 (n=9)
18     w2v2-base + Transformer   061             forward   long_pause      0.984272    0.950000    9       round3 (n=9)
18     w2v2-base + Transformer   061             forward   long_pause_noi  0.990896    0.983333    9       round3 (n=9)
18     w2v2-base + Transformer   061             forward   no_pause        0.898482    0.816667    9       round3 (n=9)
18     w2v2-base + Transformer   061             forward   original        0.918180    0.850000    9       round3 (n=9)
18     w2v2-base + Transformer   110             forward   long_pause      0.623956    0.550000    9       round3 (n=9)
18     w2v2-base + Transformer   110             forward   long_pause_noi  0.875394    0.766667    9       round3 (n=9)
18     w2v2-base + Transformer   110             forward   no_pause        0.784657    0.800000    9       round3 (n=9)
18     w2v2-base + Transformer   110             forward   original        0.816210    0.866667    9       round3 (n=9)
18     w2v2-base + Transformer   124             forward   long_pause      0.699237    0.633333    9       round3 (n=9)
18     w2v2-base + Transformer   124             forward   long_pause_noi  0.908620    0.916667    9       round3 (n=9)
18     w2v2-base + Transformer   124             forward   no_pause        0.797875    0.766667    9       round3 (n=9)
18     w2v2-base + Transformer   124             forward   original        0.764740    0.783333    9       round3 (n=9)
18     w2v2-base + Transformer   191             forward   long_pause      0.793480    0.650000    9       round3 (n=9)
18     w2v2-base + Transformer   191             forward   long_pause_noi  0.891576    0.866667    9       round3 (n=9)
18     w2v2-base + Transformer   191             forward   no_pause        0.859617    0.750000    9       round3 (n=9)
18     w2v2-base + Transformer   191             forward   original        0.804756    0.733333    9       round3 (n=9)
19     w2v2-large + Transformer  057             random    long_pause      0.923690    0.716667    9       round3 (n=9)
19     w2v2-large + Transformer  057             random    long_pause_noi  0.906051    0.866667    9       round3 (n=9)
19     w2v2-large + Transformer  057             random    no_pause        0.841013    0.816667    9       round3 (n=9)
19     w2v2-large + Transformer  057             random    original        0.911093    0.900000    9       round3 (n=9)
19     w2v2-large + Transformer  061             random    long_pause      0.730007    0.583333    9       round3 (n=9)
19     w2v2-large + Transformer  061             random    long_pause_noi  0.975844    0.966667    9       round3 (n=9)
19     w2v2-large + Transformer  061             random    no_pause        0.738674    0.816667    9       round3 (n=9)
19     w2v2-large + Transformer  061             random    original        0.687937    0.750000    9       round3 (n=9)
19     w2v2-large + Transformer  110             random    long_pause      0.584092    0.750000    9       round3 (n=9)
19     w2v2-large + Transformer  110             random    long_pause_noi  0.969246    0.883333    9       round3 (n=9)
19     w2v2-large + Transformer  110             random    no_pause        0.644603    0.650000    9       round3 (n=9)
19     w2v2-large + Transformer  110             random    original        0.665703    0.683333    9       round3 (n=9)
19     w2v2-large + Transformer  124             random    long_pause      0.840706    0.883333    9       round3 (n=9)
19     w2v2-large + Transformer  124             random    long_pause_noi  0.977331    0.966667    9       round3 (n=9)
19     w2v2-large + Transformer  124             random    no_pause        0.947518    0.966667    9       round3 (n=9)
19     w2v2-large + Transformer  124             random    original        0.927897    0.966667    9       round3 (n=9)
19     w2v2-large + Transformer  191             random    long_pause      0.759740    0.766667    9       round3 (n=9)
19     w2v2-large + Transformer  191             random    long_pause_noi  0.957046    0.933333    9       round3 (n=9)
19     w2v2-large + Transformer  191             random    no_pause        0.683577    0.683333    9       round3 (n=9)
19     w2v2-large + Transformer  191             random    original        0.678859    0.733333    9       round3 (n=9)
19     w2v2-large + Transformer  057             reverse   long_pause      0.799560    0.883333    9       round3 (n=9)
19     w2v2-large + Transformer  057             reverse   long_pause_noi  0.948148    0.966667    9       round3 (n=9)
19     w2v2-large + Transformer  057             reverse   no_pause        0.866287    0.700000    9       round3 (n=9)
19     w2v2-large + Transformer  057             reverse   original        0.898944    0.800000    9       round3 (n=9)
19     w2v2-large + Transformer  061             reverse   long_pause      0.816292    0.850000    9       round3 (n=9)
19     w2v2-large + Transformer  061             reverse   long_pause_noi  0.988535    0.966667    9       round3 (n=9)
19     w2v2-large + Transformer  061             reverse   no_pause        0.792486    0.783333    9       round3 (n=9)
19     w2v2-large + Transformer  061             reverse   original        0.886981    0.866667    9       round3 (n=9)
19     w2v2-large + Transformer  110             reverse   long_pause      0.928978    0.900000    9       round3 (n=9)
19     w2v2-large + Transformer  110             reverse   long_pause_noi  0.982791    0.983333    9       round3 (n=9)
19     w2v2-large + Transformer  110             reverse   no_pause        0.886453    0.700000    9       round3 (n=9)
19     w2v2-large + Transformer  110             reverse   original        0.923940    0.883333    9       round3 (n=9)
19     w2v2-large + Transformer  124             reverse   long_pause      0.885237    0.833333    9       round3 (n=9)
19     w2v2-large + Transformer  124             reverse   long_pause_noi  0.972967    0.950000    9       round3 (n=9)
19     w2v2-large + Transformer  124             reverse   no_pause        0.912884    0.883333    9       round3 (n=9)
19     w2v2-large + Transformer  124             reverse   original        0.885036    0.900000    9       round3 (n=9)
19     w2v2-large + Transformer  191             reverse   long_pause      0.612405    0.800000    9       round3 (n=9)
19     w2v2-large + Transformer  191             reverse   long_pause_noi  0.985074    1.000000    9       round3 (n=9)
19     w2v2-large + Transformer  191             reverse   no_pause        0.773811    0.800000    9       round3 (n=9)
19     w2v2-large + Transformer  191             reverse   original        0.798913    0.766667    9       round3 (n=9)
19     w2v2-large + Transformer  057             forward   long_pause      0.949707    0.933333    9       round3 (n=9)
19     w2v2-large + Transformer  057             forward   long_pause_noi  0.983974    0.966667    9       round3 (n=9)
19     w2v2-large + Transformer  057             forward   no_pause        0.839026    0.900000    9       round3 (n=9)
19     w2v2-large + Transformer  057             forward   original        0.904432    0.983333    9       round3 (n=9)
19     w2v2-large + Transformer  061             forward   long_pause      0.789931    0.766667    9       round3 (n=9)
19     w2v2-large + Transformer  061             forward   long_pause_noi  0.988355    1.000000    9       round3 (n=9)
19     w2v2-large + Transformer  061             forward   no_pause        0.860254    0.700000    9       round3 (n=9)
19     w2v2-large + Transformer  061             forward   original        0.890126    0.666667    9       round3 (n=9)
19     w2v2-large + Transformer  110             forward   long_pause      0.751677    0.433333    9       round3 (n=9)
19     w2v2-large + Transformer  110             forward   long_pause_noi  0.922264    0.883333    9       round3 (n=9)
19     w2v2-large + Transformer  110             forward   no_pause        0.842187    0.666667    9       round3 (n=9)
19     w2v2-large + Transformer  110             forward   original        0.852543    0.600000    9       round3 (n=9)
19     w2v2-large + Transformer  124             forward   long_pause      0.901398    0.900000    9       round3 (n=9)
19     w2v2-large + Transformer  124             forward   long_pause_noi  0.988343    0.983333    9       round3 (n=9)
19     w2v2-large + Transformer  124             forward   no_pause        0.980571    0.983333    9       round3 (n=9)
19     w2v2-large + Transformer  124             forward   original        0.962351    0.950000    9       round3 (n=9)
19     w2v2-large + Transformer  191             forward   long_pause      0.667980    0.683333    9       round3 (n=9)
19     w2v2-large + Transformer  191             forward   long_pause_noi  0.932820    0.883333    9       round3 (n=9)
19     w2v2-large + Transformer  191             forward   no_pause        0.758781    0.666667    9       round3 (n=9)
19     w2v2-large + Transformer  191             forward   original        0.777317    0.816667    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             random    long_pause      0.843288    0.833333    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             random    long_pause_noi  0.920232    0.983333    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             random    no_pause        0.644215    0.400000    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             random    original        0.792933    0.683333    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             random    long_pause      0.909352    0.883333    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             random    long_pause_noi  0.985096    1.000000    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             random    no_pause        0.887111    0.850000    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             random    original        0.902612    0.800000    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             random    long_pause      0.780592    0.650000    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             random    long_pause_noi  0.989580    0.966667    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             random    no_pause        0.855881    0.816667    9       round3 (n=9)
23     w2v2-large + BiLSTM       110             random    original        0.885332    0.816667    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             random    long_pause      0.979145    0.916667    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             random    long_pause_noi  0.970990    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             random    no_pause        0.960051    0.983333    9       round3 (n=9)
23     w2v2-large + BiLSTM       124             random    original        0.955440    0.933333    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             random    long_pause      0.587465    0.533333    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             random    long_pause_noi  0.931577    0.950000    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             random    no_pause        0.609210    0.666667    9       round3 (n=9)
23     w2v2-large + BiLSTM       191             random    original        0.794356    0.850000    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             reverse   long_pause      0.808383    0.816667    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             reverse   long_pause_noi  0.979690    0.983333    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             reverse   no_pause        0.766637    0.600000    9       round3 (n=9)
23     w2v2-large + BiLSTM       057             reverse   original        0.789693    0.700000    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             reverse   long_pause      0.921036    0.800000    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             reverse   long_pause_noi  0.993896    0.966667    9       round3 (n=9)
23     w2v2-large + BiLSTM       061             reverse   no_pause        0.914137    0.883333    9       round3 (n=9)
