block_s,dataset,train,train_label,pair,base_pair,mode,variant,case_dir,rel_path,global_concat_PCC,global_concat_SRCC,global_concat_KTAU,global_concat_n,global_rm_PCC,global_rm_SRCC,global_rm_KTAU,global_rm_n,block_concat_PCC,block_concat_SRCC,block_concat_KTAU,block_concat_n,block_rm_PCC,block_rm_SRCC,block_rm_KTAU,block_rm_n
5,somos,19,w2v2-large + Transformer,rev_dlg_057__110,dlg_057__110,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__110/original,dialogue_block5/somos/train19/rev_dlg_057__110/original,0.18476139097964978,0.08421052631578947,0.04183535762483131,39,-0.6746732438279255,-0.454251012145749,-0.2631578947368421,39,0.03191355697328275,-0.0651967757230915,-0.036036036036036036,37,0.05176940136851824,-0.07467994310099572,-0.04504504504504505,37
5,somos,19,w2v2-large + Transformer,rev_dlg_057__124,dlg_057__124,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__124/long_pause,dialogue_block5/somos/train19/rev_dlg_057__124/long_pause,0.47886012859187066,0.79800853485064,0.6126126126126126,37,-0.6879654988290682,-0.32788051209103836,-0.25825825825825827,37,-0.0411130611124916,0.04243717401612138,0.015015015015015017,37,-0.27977442337902175,-0.22238027501185392,-0.15615615615615613,37
5,somos,19,w2v2-large + Transformer,rev_dlg_057__124,dlg_057__124,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__124/long_pause_noise,dialogue_block5/somos/train19/rev_dlg_057__124/long_pause_noise,-0.39157629537271016,0.19796111901375057,0.0990990990990991,37,-0.7601750229220647,-0.28449502133712656,-0.1981981981981982,37,-0.0949294173292197,-0.04717875770507349,-0.06306306306306307,37,-0.23367919411406202,-0.1853959222380275,-0.12012012012012013,37
5,somos,19,w2v2-large + Transformer,rev_dlg_057__124,dlg_057__124,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__124/no_pause,dialogue_block5/somos/train19/rev_dlg_057__124/no_pause,0.48377862250397724,0.7776197249881459,0.6096096096096096,37,-0.5719084590307194,-0.24371740161213842,-0.18618618618618618,37,-0.13971080363751348,-0.10028449502133711,-0.060060060060060066,37,-0.333438483865821,-0.2510668563300142,-0.15315315315315314,37
5,somos,19,w2v2-large + Transformer,rev_dlg_057__124,dlg_057__124,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__124/original,dialogue_block5/somos/train19/rev_dlg_057__124/original,0.40035931688148874,0.6600284495021336,0.48648648648648646,37,-0.6232065734275369,-0.45708866761498335,-0.3603603603603604,37,-0.08946194568106615,-0.023233760075865334,-0.0030030030030030034,37,-0.26009424328047276,-0.1605026078710289,-0.0990990990990991,37
5,somos,19,w2v2-large + Transformer,rev_dlg_057__191,dlg_057__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__191/long_pause,dialogue_block5/somos/train19/rev_dlg_057__191/long_pause,-0.415655047592379,-0.06766064338384249,-0.07317073170731707,42,-0.8187262419161412,-0.19974070172595418,-0.13124274099883856,42,0.06858456875044344,0.1187837119032868,0.09166043157995815,37,-0.1577844136036177,-0.12957913455838768,-0.09473684210526316,37
5,somos,19,w2v2-large + Transformer,rev_dlg_057__191,dlg_057__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__191/long_pause_noise,dialogue_block5/somos/train19/rev_dlg_057__191/long_pause_noise,-0.6057926445198974,-0.22161899359857384,-0.21022067363530778,42,-0.3477780676174685,-0.24592820679037358,-0.16608594657375145,42,0.017852865178528528,-0.013632861146584813,-0.007513150129504768,37,-0.13693395797734872,-0.1378778897451097,-0.07368421052631578,37
5,somos,19,w2v2-large + Transformer,rev_dlg_057__191,dlg_057__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__191/no_pause,dialogue_block5/somos/train19/rev_dlg_057__191/no_pause,-0.5863062488716078,-0.10623126164816465,-0.11962833914053425,42,-0.778680215609533,-0.17883477838100642,-0.10104529616724739,42,0.07462837674392205,0.09815660025541068,0.043576270751127646,37,-0.1431183379140499,-0.18316538233550683,-0.13383458646616542,37
5,somos,19,w2v2-large + Transformer,rev_dlg_057__191,dlg_057__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_057__191/original,dialogue_block5/somos/train19/rev_dlg_057__191/original,-0.6177866349206685,-0.08435296977554495,-0.10336817653890824,42,-0.7786770453356939,-0.11028279718013127,-0.04994192799070848,42,0.1263292918215021,0.14581234095912454,0.1126972519425715,37,-0.05226259338242251,-0.07765263781861292,-0.0556390977443609,37
5,somos,19,w2v2-large + Transformer,rev_dlg_061__110,dlg_061__110,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__110/long_pause,dialogue_block5/somos/train19/rev_dlg_061__110/long_pause,-0.5141220670017949,-0.4983870967741937,-0.31612903225806455,31,0.8485750225393626,0.6189516129032258,0.47526881720430114,31,0.2208652316554587,0.27270572263080184,0.20316078849076247,37,0.36309254224526777,0.36070433961187215,0.2394581028839439,37
5,somos,19,w2v2-large + Transformer,rev_dlg_061__110,dlg_061__110,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__110/long_pause_noise,dialogue_block5/somos/train19/rev_dlg_061__110/long_pause_noise,-0.44777867922896314,-0.5141129032258065,-0.33763440860215055,31,-0.20518833860601507,-0.35645161290322586,-0.24301075268817204,31,0.25694541976248625,0.23073275488675665,0.16403352552217118,37,0.24187296871336533,0.20465999019398137,0.15210860623445494,37
5,somos,19,w2v2-large + Transformer,rev_dlg_061__110,dlg_061__110,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__110/no_pause,dialogue_block5/somos/train19/rev_dlg_061__110/no_pause,0.6479516462306378,0.12338709677419356,0.07526881720430108,31,0.8588141099848496,0.6665322580645162,0.5096774193548387,31,0.37300043640534275,0.39672754257507087,0.2693761565914555,37,0.38849922621332883,0.4131143718631698,0.27259067057857767,37
5,somos,19,w2v2-large + Transformer,rev_dlg_061__110,dlg_061__110,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__110/original,dialogue_block5/somos/train19/rev_dlg_061__110/original,0.659370882020923,0.17500000000000002,0.13118279569892474,31,0.8540205588808201,0.7076612903225807,0.535483870967742,31,0.22686977480621584,0.2636945770134362,0.18510205173602806,37,0.44325221281352584,0.5015711231289346,0.3478919607936543,37
5,somos,19,w2v2-large + Transformer,rev_dlg_061__124,dlg_061__124,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__124/long_pause,dialogue_block5/somos/train19/rev_dlg_061__124/long_pause,0.7993210634903527,0.6195773081201335,0.4666666666666667,30,0.8153086879420841,0.2671857619577308,0.20459770114942533,30,0.23938871596649988,0.1956985789892963,0.13266815764895729,38,0.1125518242051711,0.026379160001616945,0.027123545410917493,38
5,somos,19,w2v2-large + Transformer,rev_dlg_061__124,dlg_061__124,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__124/long_pause_noise,dialogue_block5/somos/train19/rev_dlg_061__124/long_pause_noise,0.7642511083284468,0.5604004449388209,0.4206896551724138,30,0.7581568363688757,0.5630700778642936,0.4206896551724138,30,0.08112410627304803,0.04607891597007479,0.049928876534553815,38,0.060928459587250836,0.014229422407511214,0.024268435367663023,38
5,somos,19,w2v2-large + Transformer,rev_dlg_061__124,dlg_061__124,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__124/no_pause,dialogue_block5/somos/train19/rev_dlg_061__124/no_pause,0.9203494844577247,0.539043381535039,0.40689655172413797,30,0.6719686642990199,-0.015350389321468297,-0.03448275862068966,30,0.17336892226777445,0.2259070844708655,0.15834586558101352,38,0.08579759903400318,0.07311733975551916,0.04425420567044433,38
5,somos,19,w2v2-large + Transformer,rev_dlg_061__124,dlg_061__124,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__124/original,dialogue_block5/somos/train19/rev_dlg_061__124/original,0.9261416911731419,0.4883203559510568,0.3517241379310345,30,0.708635771159133,0.07230255839822024,0.04827586206896552,30,0.2118480794722336,0.2538171167092718,0.1840235735130698,38,0.13691925887249126,0.14426445179307523,0.09279107640577038,38
5,somos,19,w2v2-large + Transformer,rev_dlg_061__191,dlg_061__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__191/long_pause,dialogue_block5/somos/train19/rev_dlg_061__191/long_pause,0.668734373188727,0.5773487773487774,0.3841269841269842,36,0.28556237679857427,-0.011583011583011582,-0.04761904761904763,36,-0.09143897606452767,-0.13071588096968215,-0.08000111643490443,37,-0.29020756421036953,-0.3083402886044732,-0.22239133569613131,37
5,somos,19,w2v2-large + Transformer,rev_dlg_061__191,dlg_061__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__191/long_pause_noise,dialogue_block5/somos/train19/rev_dlg_061__191/long_pause_noise,0.6196696506257228,0.5626769626769628,0.36190476190476195,36,0.570969661774529,0.41904761904761906,0.26031746031746034,36,-0.05313458694970073,-0.06689996085925656,-0.04981201589343106,37,-0.10709218818314259,-0.17499112185132668,-0.15885095406866523,37
5,somos,19,w2v2-large + Transformer,rev_dlg_061__191,dlg_061__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__191/no_pause,dialogue_block5/somos/train19/rev_dlg_061__191/no_pause,0.6587410794018229,0.4424710424710425,0.31428571428571433,36,-0.053653209632376346,0.10682110682110685,0.09206349206349207,36,-0.17744870209204266,-0.20615626236416296,-0.1524549577344405,37,-0.2243002361399479,-0.15505992966758234,-0.09531057244119913,37
5,somos,19,w2v2-large + Transformer,rev_dlg_061__191,dlg_061__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_061__191/original,dialogue_block5/somos/train19/rev_dlg_061__191/original,0.4446706938011306,0.468983268983269,0.30793650793650795,36,-0.22601694987781168,0.06023166023166024,0.10158730158730159,36,-0.07317391847672641,-0.1410355557830781,-0.10415239686808311,37,-0.15452694570175327,-0.1204176194434553,-0.08320764260739608,37
5,somos,19,w2v2-large + Transformer,rev_dlg_110__124,dlg_110__124,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_110__124/long_pause,dialogue_block5/somos/train19/rev_dlg_110__124/long_pause,-0.4220303510232487,0.05225225225225225,0.12063492063492065,36,-0.4381761580572284,-0.09909909909909911,-0.028571428571428574,36,0.2951911010560697,0.3600474239884371,0.23157920920271366,37,0.1590315543115226,0.10077657258800372,0.0511663049284645,37
5,somos,19,w2v2-large + Transformer,rev_dlg_110__124,dlg_110__124,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_110__124/long_pause_noise,dialogue_block5/somos/train19/rev_dlg_110__124/long_pause_noise,-0.7274479424824721,-0.4244530244530245,-0.3047619047619048,36,-0.6774537466137441,-0.4687258687258687,-0.33333333333333337,36,0.11206707094244181,0.23876704376447558,0.150376109871892,37,-0.06840519297796525,0.05643488064928207,0.02708804378565768,37
5,somos,19,w2v2-large + Transformer,rev_dlg_110__124,dlg_110__124,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_110__124/no_pause,dialogue_block5/somos/train19/rev_dlg_110__124/no_pause,-0.5910289335941171,0.027799227799227798,0.028571428571428574,36,-0.2635823004485159,-0.06563706563706564,-0.009523809523809525,36,0.21414349690401668,0.35566093907320095,0.21954912041296232,37,0.2180141361505205,0.21945580689458222,0.14747934949969183,37
5,somos,19,w2v2-large + Transformer,rev_dlg_110__124,dlg_110__124,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_110__124/original,dialogue_block5/somos/train19/rev_dlg_110__124/original,-0.6263448387718362,0.019305019305019308,0.01904761904761905,36,-0.2595417974002583,-0.09343629343629345,-0.0380952380952381,36,0.3422334161591542,0.4540604655501199,0.2766920421642813,37,0.24097972186011443,0.24482779105203253,0.16553804535679692,37
5,somos,19,w2v2-large + Transformer,rev_dlg_110__191,dlg_110__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_110__191/long_pause,dialogue_block5/somos/train19/rev_dlg_110__191/long_pause,-0.6069494043128965,-0.8776595744680851,-0.6613475177304965,48,0.7385679238210666,0.6354754667824576,0.49113475177304966,48,0.1819010801264083,0.18196905965224078,0.1487603725641944,37,0.14168767233252286,0.026200355660936574,0.013533834586466165,37
5,somos,19,w2v2-large + Transformer,rev_dlg_110__191,dlg_110__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_110__191/long_pause_noise,dialogue_block5/somos/train19/rev_dlg_110__191/long_pause_noise,-0.5506488882885247,-0.8465045592705167,-0.6028368794326241,48,-0.06836378560912428,-0.4445288753799392,-0.25531914893617025,48,-0.14359403946224272,-0.1608677615297008,-0.07963939137275053,37,-0.12398707438921724,-0.18743331357439244,-0.13383458646616542,37
5,somos,19,w2v2-large + Transformer,rev_dlg_110__191,dlg_110__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_110__191/no_pause,dialogue_block5/somos/train19/rev_dlg_110__191/no_pause,0.0899385161102516,-0.14470256187581415,-0.10815602836879433,48,0.8250706435204527,0.8664785062961355,0.6897163120567377,48,0.34919918785312853,0.24752533977451385,0.17280245297860966,37,0.22156220390974563,0.1068168346176645,0.061654135338345864,37
5,somos,19,w2v2-large + Transformer,rev_dlg_110__191,dlg_110__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_110__191/original,dialogue_block5/somos/train19/rev_dlg_110__191/original,0.0009160462508464792,-0.16565349544072946,-0.12943262411347517,48,0.8120257832513049,0.8649587494572298,0.7056737588652483,48,0.35542899635488256,0.2334182921532652,0.16078141277140204,37,0.2515210599556275,0.16846473029045644,0.11879699248120301,37
5,somos,19,w2v2-large + Transformer,rev_dlg_124__191,dlg_124__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_124__191/long_pause,dialogue_block5/somos/train19/rev_dlg_124__191/long_pause,0.6999637586163333,0.7888855330715796,0.574750830564784,43,0.23307730016022782,-0.046058592570220484,-0.009966777408637873,43,-0.08874329114540122,-0.15707426973239022,-0.1126972519425715,37,-0.216966760096015,-0.2564315352697095,-0.17593984962406012,37
5,somos,19,w2v2-large + Transformer,rev_dlg_124__191,dlg_124__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_124__191/long_pause_noise,dialogue_block5/somos/train19/rev_dlg_124__191/long_pause_noise,0.7096697687286891,0.7515856236786469,0.5393133997785161,43,0.5417723411351983,0.5696164300815464,0.4263565891472868,43,-0.11775541576606555,-0.15968229534304124,-0.1096919918907696,37,-0.17039849718611078,-0.18790752815649084,-0.14586466165413534,37
5,somos,19,w2v2-large + Transformer,rev_dlg_124__191,dlg_124__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_124__191/no_pause,dialogue_block5/somos/train19/rev_dlg_124__191/no_pause,0.7123421911000297,0.7343702808819088,0.5370985603543742,43,0.006442206571697383,-0.4346118997281788,-0.27353266888150607,43,-0.2157204980089548,-0.2677968115663921,-0.16979719292680773,37,-0.21191501303295202,-0.2128037937166568,-0.15789473684210525,37
5,somos,19,w2v2-large + Transformer,rev_dlg_124__191,dlg_124__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train19/rev_dlg_124__191/original,dialogue_block5/somos/train19/rev_dlg_124__191/original,0.704543206056428,0.784959226819692,0.5836101882613509,43,0.013963651472350187,-0.4824826336454243,-0.31339977851605755,43,-0.20863191279324184,-0.23555213128925243,-0.1487603725641944,37,-0.19040975079844685,-0.18411381149970363,-0.13684210526315788,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__061,dlg_057__061,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__061/long_pause,dialogue_block5/somos/train23/dlg_057__061/long_pause,0.4148739054667263,0.8049853372434018,0.6250000000000001,32,-0.9204590035304419,-0.7470674486803518,-0.5483870967741936,32,0.021329587578504727,0.019204552223884695,0.04658153080292956,37,-0.026663434088473048,-0.04160986315175017,-0.007513150129504768,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__061,dlg_057__061,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__061/long_pause_noise,dialogue_block5/somos/train23/dlg_057__061/long_pause_noise,0.39446108492297055,-0.689882697947214,-0.5766129032258065,32,0.04402655606690356,-0.7236070381231671,-0.6250000000000001,32,-0.11889358412393944,-0.10598067708736368,-0.05860257101013718,37,-0.20711982858620243,-0.2738426891183558,-0.17580771303041154,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__061,dlg_057__061,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__061/no_pause,dialogue_block5/somos/train23/dlg_057__061/no_pause,-0.04853168254565621,0.6008064516129031,0.48387096774193555,32,-0.8880193993964414,-0.27712609970674484,-0.14112903225806453,32,-0.043674537385230486,-0.028925374954492995,-0.010518410181306673,37,0.07137537518396218,0.09625985435675537,0.08264465142455245,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__061,dlg_057__061,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__061/original,dialogue_block5/somos/train23/dlg_057__061/original,-0.2690386760635321,0.49890029325513185,0.4112903225806452,32,-0.8574754145909013,-0.1972140762463343,-0.08467741935483872,32,-0.0721870541535434,-0.05832493638364981,-0.04658153080292956,37,0.1436415187265998,0.1582597359190498,0.13673933235698676,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__110,dlg_057__110,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__110/long_pause,dialogue_block5/somos/train23/dlg_057__110/long_pause,0.09225283992181328,0.4457489878542511,0.2766531713900135,39,-0.5763194459681793,-0.18947368421052635,-0.12010796221322538,39,0.18142201641927463,0.13171310110344212,0.09323318812057303,37,0.12383569527832927,0.10279210403976378,0.08126413135697304,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__110,dlg_057__110,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__110/long_pause_noise,dialogue_block5/somos/train23/dlg_057__110/long_pause_noise,0.07339567658028492,0.08886639676113361,0.06342780026990553,39,-0.5362593713252103,-0.4149797570850203,-0.29824561403508776,39,0.030630150103958476,0.04208654445699545,0.03308274417181624,37,0.015512326220449082,-0.0034382595353554205,0.003009782642850853,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__110,dlg_057__110,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__110/no_pause,dialogue_block5/somos/train23/dlg_057__110/no_pause,-0.20500757327297256,0.3834008097165992,0.23076923076923075,39,-0.5740056857749354,-0.19979757085020244,-0.14709851551956815,39,0.24188335392570146,0.2535862495591923,0.17443628745139472,37,0.09972635581463309,0.046120102043215816,0.021068478499955974,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__110,dlg_057__110,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__110/original,dialogue_block5/somos/train23/dlg_057__110/original,-0.22587790953594375,0.3722672064777328,0.22267206477732795,39,-0.557439575748227,-0.0702429149797571,-0.06882591093117409,39,0.27937473531731777,0.26461173867046156,0.1804513318462704,37,0.13647564777802454,0.06212579298366346,0.030097826428508535,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__124,dlg_057__124,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__124/long_pause,dialogue_block5/somos/train23/dlg_057__124/long_pause,0.09012725380488017,0.5045045045045045,0.3603603603603604,37,-0.9434031835022647,-0.4781887150308202,-0.3603603603603604,37,-0.1689592455182345,-0.1555239449976292,-0.0900900900900901,37,-0.28057090232936077,-0.2162162162162162,-0.14714714714714713,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__124,dlg_057__124,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__124/long_pause_noise,dialogue_block5/somos/train23/dlg_057__124/long_pause_noise,0.45837635496911144,0.10550023707918445,0.048048048048048055,37,-0.16631129320206597,-0.31009957325746795,-0.21021021021021022,37,-0.19798078925631535,-0.1986723565670934,-0.12612612612612614,37,-0.24739790252203386,-0.22380275011853956,-0.14414414414414414,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__124,dlg_057__124,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__124/no_pause,dialogue_block5/somos/train23/dlg_057__124/no_pause,-0.3506308876058354,0.38098624940730197,0.2882882882882883,37,-0.9456725053836235,-0.6031294452347082,-0.4294294294294294,37,-0.15207369173272453,-0.11403508771929824,-0.06306306306306307,37,-0.29459581165764576,-0.1813655761024182,-0.13213213213213215,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__124,dlg_057__124,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__124/original,dialogue_block5/somos/train23/dlg_057__124/original,-0.4667454355600622,0.3039355144618302,0.21021021021021022,37,-0.9313895576834178,-0.39639639639639634,-0.2822822822822823,37,-0.1575855413816466,-0.08653390232337599,-0.036036036036036036,37,-0.24655317544534017,-0.09696538643907064,-0.07507507507507508,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__191,dlg_057__191,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__191/long_pause,dialogue_block5/somos/train23/dlg_057__191/long_pause,0.8301258190084951,0.84587958836399,0.6631823461091754,42,-0.8022694953926146,-0.6706911919617535,-0.48664343786295006,42,0.16303382283193146,0.11830251303935514,0.05705705705705706,37,-0.08362620246149664,-0.07444286391654813,-0.04204204204204204,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__191,dlg_057__191,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__191/long_pause_noise,dialogue_block5/somos/train23/dlg_057__191/long_pause_noise,0.35251718108940605,-0.32290738189773927,-0.27758420441347276,42,-0.2697880346597795,-0.5745887691435054,-0.4587688734030197,42,0.05343057544281057,-0.027975343764817445,-0.036036036036036036,37,-0.11744888249542655,-0.15860597439544807,-0.09309309309309309,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__191,dlg_057__191,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__191/no_pause,dialogue_block5/somos/train23/dlg_057__191/no_pause,0.5559466957865674,0.7043999675877157,0.537746806039489,42,-0.8006142344878524,-0.5741025848796695,-0.41695702671312423,42,0.16238725478198365,0.19772403982930295,0.12612612612612614,37,-0.07826782273879808,0.009246088193456613,-0.0030030030030030034,37
5,somos,23,w2v2-large + BiLSTM,dlg_057__191,dlg_057__191,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_057__191/original,dialogue_block5/somos/train23/dlg_057__191/original,0.5339272372220445,0.6807390000810307,0.4982578397212543,42,-0.7367186112303198,-0.31253545093590474,-0.2218350754936121,42,0.18755818412111008,0.1960644855381697,0.12012012012012013,37,-0.03783754330868845,0.016832622095779987,0.0030030030030030034,37
5,somos,23,w2v2-large + BiLSTM,dlg_061__110,dlg_061__110,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_061__110/long_pause,dialogue_block5/somos/train23/dlg_061__110/long_pause,0.07567696423095428,0.35967741935483877,0.24731182795698925,31,0.6354568090189856,0.10645161290322583,0.10967741935483873,31,0.35094206403767514,0.3447335670805968,0.22990239396284587,37,0.6288420284677282,0.591547627143115,0.44628111769258316,37
5,somos,23,w2v2-large + BiLSTM,dlg_061__110,dlg_061__110,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block5/somos/train23/dlg_061__110/long_pause_noise,dialogue_block5/somos/train23/dlg_061__110/long_pause_noise,0.28568368185277876,-0.2649193548387097,-0.18279569892473121,31,0.35599729500886584,-0.2818548387096775,-0.1741935483870968,31,0.21462681083434293,0.2171774053960294,0.13673933235698676,37,0.30988413188823166,0.2139766466920486,0.16078141277140204,37
